TimeStamp,Time,Framecount,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY
2020-05-13 15:39:20.4976,15:39:20.4976,27346,2020-05-13,1.1810,-434897.360512,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1171,-0.0755,0.9902,-0.1213,-0.0761,0.9897,1,1,Playing,1340.0000,Normal,54.2408,1285.7590,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,0.4355,2.3513,6.5099,0.4355,0.5013,5.9599,0.6036,2.0000,NULL,0604,6,4,0.5556,0.6000,NULL,NULL,-0.3597,1.0153,-0.1518,357.2203,355.6496,358.7855,0.0002,0.0006,0.0003,0.2527,0.2993,0.1413,-0.5101,1.5357,-0.3623,348.2121,0.8883,3.9440,0.0361,0.0350,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.8701,1.3011,6.5877,357.2203,355.6496,358.7855,0.0112,0.0218,0.0060,0402,4,2,-1.2876,0.3775,6.1925,-1.2876,-1.4725,5.6425,NULL,NULL
2020-05-13 15:39:21.2923,15:39:21.2923,27381,2020-05-13,0.7951,-434896.565419,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1129,0.1928,0.9747,0.1102,0.1859,0.9763,1,1,Playing,1340.0000,Normal,55.0226,1284.9770,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:39:21.2953,15:39:21.2953,27381,2020-05-13,0.0000,-434896.561032,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1129,0.1928,0.9747,0.1102,0.1859,0.9763,1,1,Playing,1340.0000,Normal,55.0226,1284.9770,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,0.4355,2.3513,6.5099,0.4355,0.5013,5.9599,0.5996,2.0000,0.7814,0604,6,4,0.5556,0.6000,-0.0085,-0.0439,-0.3247,1.0391,-0.1439,348.8824,6.6063,358.9185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4953,1.5334,-0.3565,350.1930,7.4613,2.3028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4259,2.3055,6.5059,348.8824,6.6063,358.9185,0.0000,0.0000,0.0000,0604,6,4,0.4355,2.3513,6.5099,0.4355,0.5013,5.9599,NULL,NULL
2020-05-13 15:39:22.5104,15:39:22.5104,27434,2020-05-13,1.2171,-434895.347454,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.1129,0.1928,0.9747,0.1102,0.1859,0.9763,1,1,Playing,1340.0000,Normal,56.2524,1283.7480,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,0.5480,2.0000,NULL,0304,3,4,0.2222,0.6000,NULL,NULL,-0.3299,1.0317,-0.1523,351.2393,4.6299,357.8491,0.0006,0.0004,0.0001,0.1002,0.1257,0.0389,-0.5006,1.5191,-0.3504,0.0131,3.2447,2.3510,359.9116,0.7574,0.0382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2588,2.0936,6.6584,351.2393,4.6299,357.8491,0.0246,0.0022,0.0000,0604,6,4,0.4355,2.3513,6.5099,0.4355,0.5013,5.9599,NULL,NULL
2020-05-13 15:39:23.2473,15:39:23.2473,27467,2020-05-13,0.7373,-434894.610569,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2474,0.2094,0.9460,-0.2576,0.1970,0.9459,1,1,Playing,1340.0000,Normal,56.9933,1283.0070,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:39:23.2503,15:39:23.2503,27467,2020-05-13,0.0000,-434894.607659,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2474,0.2094,0.9460,-0.2576,0.1970,0.9459,1,1,Playing,1340.0000,Normal,56.9933,1283.0070,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,0.5605,2.0000,0.7408,0304,3,4,0.2222,0.6000,-0.0279,-0.0045,-0.4002,1.0380,-0.1722,347.9103,345.3431,6.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5195,1.5213,-0.3612,358.1691,353.2166,2.4382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.1087,2.3447,6.1016,347.9103,345.3431,6.2441,0.0000,0.0000,0.0000,0304,3,4,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,NULL,NULL
2020-05-13 15:39:24.5279,15:39:24.5279,27522,2020-05-13,1.2791,-434893.328908,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2474,0.2094,0.9460,-0.2576,0.1970,0.9459,1,1,Playing,1340.0000,Normal,58.2621,1281.7380,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,0.5751,2.0000,NULL,0703,7,3,0.6667,0.4000,NULL,NULL,-0.3800,1.0351,-0.1649,348.5806,352.3571,1.9447,0.0006,0.0003,0.0005,0.0478,0.1901,0.1553,-0.5005,1.5215,-0.3524,358.1111,6.3982,2.8103,0.0201,0.0113,0.0457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2777,2.3653,6.3704,348.5806,352.3571,1.9447,0.0124,0.0046,0.0030,0304,3,4,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,NULL,NULL
2020-05-13 15:39:25.2893,15:39:25.2893,27553,2020-05-13,0.7635,-434892.56829,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2414,0.0335,0.9698,0.2460,0.0315,0.9687,1,1,Playing,1340.0000,Normal,59.0249,1280.9750,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:39:25.2923,15:39:25.2923,27553,2020-05-13,0.0000,-434892.56559,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2414,0.0335,0.9698,0.2460,0.0315,0.9687,1,1,Playing,1340.0000,Normal,59.0249,1280.9750,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,0.5566,2.0000,0.7629,0703,7,3,0.6667,0.4000,0.0573,-0.1404,-0.3067,0.9966,-0.1575,358.0804,13.9778,352.7828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4805,1.5159,-0.3419,1.9567,13.8668,1.6189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3423,1.2079,6.3370,358.0804,13.9778,352.7828,0.0000,0.0000,0.0000,0703,7,3,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,NULL,NULL
2020-05-13 15:39:26.5426,15:39:26.5426,27598,2020-05-13,1.2525,-434891.315166,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2414,0.0335,0.9698,0.2460,0.0315,0.9687,1,1,Playing,1340.0000,Normal,60.2877,1279.7120,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,0.5566,2.0000,NULL,0703,7,3,0.6667,0.4000,NULL,NULL,-0.3523,1.0402,-0.1574,348.8927,359.2224,357.7117,0.0043,0.0005,0.0003,0.1269,358.7075,1.5705,-0.5077,1.5238,-0.3483,357.1573,355.0011,0.0446,0.0712,0.2025,359.8510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1780,2.3224,6.5272,348.8927,359.2224,357.7117,0.1499,0.0001,0.1312,0703,7,3,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,NULL,NULL
2020-05-13 15:39:27.4568,15:39:27.4568,27638,2020-05-13,0.9139,-434890.401309,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2269,0.0388,0.9731,0.2224,0.0313,0.9744,1,1,Playing,1340.0000,Normal,61.1993,1278.8010,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:39:27.4598,15:39:27.4598,27638,2020-05-13,0.0000,-434890.397889,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2269,0.0388,0.9731,0.2224,0.0313,0.9744,1,1,Playing,1340.0000,Normal,61.1993,1278.8010,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,0.5925,2.0000,0.9116,0703,7,3,0.6667,0.4000,-0.0888,-0.1375,-0.2950,1.0011,-0.1571,357.7790,13.1256,354.1524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4798,1.5202,-0.3501,359.5472,12.0876,0.7964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1965,1.2108,6.3792,357.7790,13.1256,354.1524,0.0000,0.0000,0.0000,0703,7,3,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,NULL,NULL
2020-05-13 15:39:28.5553,15:39:28.5563,27686,2020-05-13,1.0982,-434889.301755,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2269,0.0388,0.9731,0.2224,0.0313,0.9744,1,1,Playing,1340.0000,Normal,62.2965,1277.7030,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-0.4355,4.2011,5.9606,-0.4355,2.3511,5.4106,0.6269,2.0000,NULL,0506,5,6,0.4444,1.0000,NULL,NULL,-0.3124,1.0309,-0.1575,352.0442,9.9847,354.6339,0.0008,0.0004,0.0004,0.1013,0.2069,0.0371,-0.4863,1.5250,-0.3598,356.6888,6.8038,0.9815,0.3051,0.4375,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8959,1.9661,6.5895,352.0442,9.9847,354.6339,0.0078,0.0154,0.0012,0703,7,3,1.2876,1.3487,6.3795,1.2876,-0.5013,5.8295,NULL,NULL
2020-05-13 15:39:29.3103,15:39:29.3113,27718,2020-05-13,0.7571,-434888.546977,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.0041,0.4556,0.8902,-0.0046,0.4478,0.8941,1,1,Playing,1340.0000,Normal,63.0568,1276.9430,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:39:29.3133,15:39:29.3133,27718,2020-05-13,0.0000,-434888.544384,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.0041,0.4556,0.8902,-0.0046,0.4478,0.8941,1,1,Playing,1340.0000,Normal,63.0568,1276.9430,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,-0.4355,4.2011,5.9606,-0.4355,2.3511,5.4106,0.6208,2.0000,0.7601,0506,5,6,0.4444,1.0000,0.0474,-0.0328,-0.3568,1.0920,-0.1559,332.8955,0.2637,1.5493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4966,1.5400,-0.3701,345.5390,1.3244,1.7295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3882,4.1638,5.9767,332.8955,0.2637,1.5493,0.0000,0.0000,0.0000,0506,5,6,-0.4355,4.2011,5.9606,-0.4355,2.3511,5.4106,NULL,NULL
2020-05-13 15:39:30.5614,15:39:30.5614,27774,2020-05-13,1.2500,-434887.294933,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.0041,0.4556,0.8902,-0.0046,0.4478,0.8941,1,1,Playing,1340.0000,Normal,64.3066,1275.6930,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-2.7880,1.3487,5.7558,-2.7880,-0.5013,5.2058,0.5139,2.0000,NULL,0203,2,3,0.1111,0.4000,NULL,NULL,-0.3106,1.0202,-0.1764,352.8703,12.6691,353.7516,0.0005,0.0006,0.0002,0.1751,0.1322,0.0235,-0.4798,1.5197,-0.3548,359.8662,13.6353,1.2058,0.0263,0.0176,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1628,1.9257,6.5483,352.8703,12.6691,353.7516,0.0199,0.0251,0.0031,0506,5,6,-0.4355,4.2011,5.9606,-0.4355,2.3511,5.4106,NULL,NULL
2020-05-13 15:39:31.4079,15:39:31.4079,27809,2020-05-13,0.8278,-434886.450226,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3554,0.0733,0.9318,-0.3675,0.0779,0.9267,1,1,Playing,1340.0000,Normal,65.1331,1274.8670,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:39:31.4099,15:39:31.4099,27809,2020-05-13,0.0000,-434886.447719,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3554,0.0733,0.9318,-0.3675,0.0779,0.9267,1,1,Playing,1340.0000,Normal,65.1331,1274.8670,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,-2.7880,1.3487,5.7558,-2.7880,-0.5013,5.2058,0.5050,2.0000,0.8266,0203,2,3,0.1111,0.4000,0.0042,0.1661,-0.4204,1.0137,-0.1787,355.7982,339.1240,5.7373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5179,1.5164,-0.3608,1.5014,348.7139,1.8918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7804,1.5140,5.7730,355.7982,339.1240,5.7373,0.0000,0.0000,0.0000,0203,2,3,-2.7880,1.3487,5.7558,-2.7880,-0.5013,5.2058,NULL,NULL
2020-05-13 15:39:32.5732,15:39:32.5732,27860,2020-05-13,1.1836,-434885.284545,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3554,0.0733,0.9318,-0.3675,0.0779,0.9267,1,1,Playing,1340.0000,Normal,66.3195,1273.6810,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,3.3709,2.3513,5.2897,3.3709,0.5013,4.7397,0.4511,2.0000,NULL,1004,10,4,1.0000,0.6000,NULL,NULL,-0.3988,1.0301,-0.1947,351.2199,352.0972,358.7379,0.0004,0.0031,0.0023,0.3882,0.2582,0.1014,-0.5204,1.5128,-0.3771,358.9092,5.9459,4.1784,0.2119,0.4048,0.2686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3951,1.9992,6.5016,351.2199,352.0972,358.7379,0.0381,0.0373,0.0123,0203,2,3,-2.7880,1.3487,5.7558,-2.7880,-0.5013,5.2058,NULL,NULL
2020-05-13 15:39:33.3777,15:39:33.3777,27895,2020-05-13,0.8047,-434884.480748,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.5739,0.1754,0.7999,0.5535,0.1602,0.8170,1,1,Playing,1340.0000,Normal,67.1226,1272.8770,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:39:33.3796,15:39:33.3796,27895,2020-05-13,0.0000,-434884.478863,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.5739,0.1754,0.7999,0.5535,0.1602,0.8170,1,1,Playing,1340.0000,Normal,67.1226,1272.8770,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,3.3709,2.3513,5.2897,3.3709,0.5013,4.7397,0.4511,2.0000,0.8027,1004,10,4,1.0000,0.6000,0.1170,-0.2598,-0.1899,1.0275,-0.2237,349.8976,35.6588,351.0192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4339,1.5144,-0.3785,355.9923,31.1529,0.4511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4816,2.0897,5.1960,349.8976,35.6588,351.0192,0.0000,0.0000,0.0000,1004,10,4,3.3709,2.3513,5.2897,3.3709,0.5013,4.7397,NULL,NULL
2020-05-13 15:39:34.6077,15:39:34.6077,27954,2020-05-13,1.2159,-434883.249796,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.5739,0.1754,0.7999,0.5535,0.1602,0.8170,1,1,Playing,1340.0000,Normal,68.3405,1271.6600,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-2.0833,4.2011,5.5751,-2.0833,2.3511,5.0251,0.6788,2.0000,NULL,0306,3,6,0.2222,1.0000,NULL,NULL,-0.3599,1.0425,-0.1915,343.8638,357.6719,359.0823,0.0028,0.0002,0.0003,0.0127,0.6511,0.1751,-0.4913,1.5187,-0.3889,351.4953,359.2699,2.5338,0.4512,0.1399,0.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4831,2.9849,6.5336,343.8638,357.6719,359.0823,0.0758,0.0037,0.0059,1004,10,4,3.3709,2.3513,5.2897,3.3709,0.5013,4.7397,NULL,NULL
